Geneid	pOka_WT_1
167227	331
4163	549
83942	1
64848	754
3781	27
55521	68
5229	235
153733	240
56929	491
353376	8
100302736	1
51014	1613
1036	128
9140	766
1176	994
206338	4
644100	6
6230	201
51397	308
57556	11
285605	229
1657	801
25816	145
3295	2288
340069	0
51334	198
94033	0
153443	187
4015	4989
133923	2
100505841	0
9627	1
6643	1318
28966	426
5480	720
93166	22
153241	362
1456	548
57507	725
65983	281
501	1099
51808	892
389320	0
4001	1016
115123	102
401207	1
84466	2
133619	1229
613212	0
728586	9
6558	439
2201	8103
28965	5
51015	189
171019	0
100127206	0
337876	0
3094	3460
90624	257
56990	460
51735	522
96459	752
728637	0
23305	0
3562	0
1437	14
8974	1507
8572	861
6583	80
6584	431
3659	239
3567	3
10111	2082
3596	0
3565	3
11127	297
645121	5
23176	1216
134548	0
134549	75
2661	6
27089	1682
116842	0
27125	3053
54819	199
3308	2498
23105	20
56951	2215
7416	4888
6932	268
6500	4700
5515	2957
51265	49
7320	981
91368	413
23338	847
51128	529
10802	765
819	765
9879	1433
134553	1600
79770	762
84105	73
347732	2
5307	0
100996485	83
9555	2787
140947	0
497189	0
4762	0
9547	0
153328	0
3578	0
26223	0
3950	0
7045	75197
4090	1211
57113	2
6695	2937
26249	118
10949	1878
9499	19
27039	1
51306	872
7478	0
8382	111
10902	1249
10112	1757
8697	735
2676	0
995	233
51307	1207
51780	1210
51308	467
1958	92
2107	2435
3313	5413
1495	7959
26045	5
64374	832
9782	6733
51247	1561
9963	2
51237	0
389333	24
202051	48
202052	361
641700	0
340061	359
7322	1474
51523	2965
84249	3
9542	130
5813	494
492311	225
84418	2432
5201	1528
1839	375
83697	2
404734	47
54882	40
8637	108
10011	577
10307	225
113829	1423
929	2
55374	190
4695	819
3550	2157
54853	325
373863	167
3035	1283
23438	406
153527	1219
56147	1
56146	0
56145	0
56144	0
56143	0
56142	2
56141	0
56140	0
9752	1
56139	1
56138	27
56137	67
56136	0
56135	13
56134	40
29930	1
56133	76
56132	6
56131	6
26167	2
56130	17
56129	8
56128	14
57717	33
56127	20
56126	50
56125	26
56124	57
56123	16
56122	85
56121	13
83884	2
6879	1245
56114	13
56113	19
56112	3
56104	9
56111	6
56103	34
56110	3
56102	6
56109	1
56108	0
8641	221
9708	21
56101	217
56107	7
56100	120
56106	4
56099	5
56105	16
26025	4
5098	333
56098	11
56097	7
1729	1799
8841	1121
285613	125
89848	251
64411	979
5097	389
9812	1102
51294	14
9604	637
10007	1866
80762	2067
81848	87
2246	20
23092	143
2908	925
57824	0
81555	1392
57528	104
153768	182
643226	0
153769	741
153770	24
51520	3228
54439	736
5459	2
10915	1240
134391	0
5521	357
202374	8
1809	1192
9832	0
6690	17
117156	0
389336	2
11005	0
408187	0
404203	0
153218	0
84651	0
643394	0
81545	630
3360	0
154	125
79628	102
22885	791
134265	134
134266	144
78991	474
27190	0
1452	1865
389337	112
133522	17
5145	1
1836	342
81789	113
22993	1069
1436	30
5159	1510
1044	0
6534	0
815	432
340075	5092
6949	1520
972	3
6208	17110
3340	4747
11346	3598
91977	2
55696	778
51164	1270
85027	186
345611	0
91975	144
2878	3750
10318	1838
309	3957
26112	65
2760	666
285641	0
153201	0
206358	195
2196	6
6678	25174
475	962
10146	2299
2741	0
56923	0
2890	1
10827	307
4238	607
55568	1948
79685	444
9421	0
23367	2993
10826	481
9337	935
25929	546
29093	455
285643	2
6444	11
91937	0
26762	1
84868	1
9443	156
153745	0
3702	0
26999	2190
408263	1
348938	1483
8728	428
11063	3
100190949	0
54974	338
134353	179
9685	1673
1879	0
153830	2059
134510	799
3593	0
147	14
7265	1646
114825	402
2172	2
79616	65
114898	0
63920	87
10569	823
9232	1403
23120	2
2561	0
2559	0
2554	0
2566	0
900	5929
134492	502
3161	985
27430	1086
57451	0
23286	2087
5917	1847
79646	1008
6586	5373
54908	2252
1794	1273
100131897	453
2299	0
133874	0
3937	0
30820	0
3779	0
2568	0
64901	37
30012	0
4869	17993
8817	12
644994	0
23291	1224
6793	455
285588	0
92181	394
285590	223
54492	341
101928093	1
1843	1484
57222	6232
51121	607
8992	3030
153222	563
662	134
1482	0
8614	1168
91272	798
80315	867
133491	0
51617	1
4488	185
1812	0
94081	984
3274	0
10814	0
84321	1029
202134	0
375484	235
57179	2073
285598	71
51491	585
192286	1185
1212	1034
23197	1245
22838	587
54825	7
114787	116
6620	0
253314	0
26262	728
90249	1
3101	0
51720	457
23567	330
2264	1
64324	1601
53917	462
27166	1105
83463	327
10960	3626
10636	61
6569	0
345456	0
2161	24
2870	563
80758	272
1627	4068
9260	3043
79930	55
51428	1766
54540	319
54732	3435
11285	497
285596	0
5626	0
23138	8
64777	425
55651	1794
3182	3277
85007	246
91522	0
57396	287
6940	174
117608	93
80108	2
285676	0
2916	0
345462	3
30832	7
9509	38
80230	785
3187	5164
285679	2
646019	2
821	14683
9794	682
4056	2
11282	7096
8878	16253
51149	68
23061	3499
55819	1005
255426	0
5601	721
9945	1
57472	585
92304	0
2324	2
134083	0
4245	1487
643836	338
79908	0
10917	0
153579	0
26693	0
285659	0
81786	15
90933	515
10399	40863
84851	179
81399	0
729759	0
26683	0
56940	201
3662	0
55770	741
135458	4
94234	510
2295	402
2296	145
2762	264
340156	13
56897	1005
1992	796
5272	29
5269	1672
4835	306
8737	445
670	295
7280	181
347733	62
389362	227
63027	132
221749	1340
26240	172
8899	1894
222826	0
404220	0
10455	911
9425	543
10799	139
57128	545
648791	113
10667	190
51299	0
2162	0
9450	0
6239	372
6745	2584
285782	2
83732	276
1832	2143
154007	293
654	51
81567	7488
63915	301
9521	492
51000	320
7020	78
2651	111
347744	10
55003	482
51522	2585
81853	1565
4117	52
9247	0
221711	2
54898	457
221710	249
405754	0
4739	468
100113407	509
84830	2897
3096	607
1906	20
221692	82
107080638	3
100130357	21
51256	12
54438	45
23408	271
51406	1225
10048	689
63933	398
221687	216
9308	63
3720	396
84062	213
29116	17
2766	227
6310	350
401236	4
221662	341
10486	1756
51439	918
9972	1387
63971	1706
378884	9
7172	489
221656	503
7913	5169
255488	322
3400	21
154141	55
1871	565
54901	146
6659	1674
5617	0
154150	0
140767	0
51473	44
353219	0
57380	664
2822	41
7915	297
9856	80
51567	667
55856	463
81688	1400
51053	525
101928603	1
9750	1
55604	352
10590	0
221613	0
255626	0
10050	0
6568	0
10786	0
10246	0
10475	444
3024	1
8350	1
8359	1
8366	0
8358	0
8335	3
3018	2
8352	0
3006	139
3077	262
8364	6
3010	0
8347	12
8334	145
3008	6
3017	60
8344	0
8360	3
8351	10
3013	0
8343	3
8367	12
8339	11
3012	14
8353	16
3007	3
8361	0
8369	0
8968	0
8345	0
8355	2
8346	0
8365	12
11118	509
10385	493
11119	305
10384	336
11120	424
696	0
10473	1206
29777	431
79692	178
8970	5
8969	7
85236	596
8294	0
85235	4
10279	31
94026	0
346157	39
7738	245
8340	1
8329	7
8357	11
8331	0
8342	0
8363	0
8362	4
8330	14
8341	24
8332	2
3009	0
8354	0
8368	0
8356	0
8336	1
8348	0
81697	0
26212	0
7718	46
80345	207
7745	1061
7746	159
387032	158
222698	2
7741	278
84547	102
64288	71
80317	91
9753	114
222696	51
257202	0
442186	0
26707	0
81696	0
26529	0
4340	0
3134	61
3135	0
3105	9167
6992	322
11074	0
135644	0
10107	0
89870	0
7726	10
9656	227
8870	350
135656	0
394263	0
100507679	0
1041	6
170680	1
54535	178
6941	126
5460	0
3107	3443
3106	2788
100507436	448
4795	174
7916	2490
7917	755
57827	0
23564	23
4439	206
3303	0
629	328
720	15
721	1
1589	0
7148	58
1388	1691
9374	176
10554	660
5089	241
4855	0
10665	0
3122	0
3127	0
3123	0
3117	0
3119	0
3118	0
3112	0
6891	209
3108	23
6046	894
9277	453
1616	594
8831	163
221504	0
578	521
3710	5935
84300	455
117283	9
221496	923
4295	0
2914	0
3159	10445
221491	493
11165	60
100529239	0
6204	42
29993	6
25803	0
64771	2144
6631	2026
54887	567
6882	388
23294	446
6954	2
222663	10
7629	466
50619	2
5467	1017
2178	82
4736	13861
7005	358
7287	1
2289	404
221481	6
389383	0
340204	0
1208	0
222662	0
6732	1570
116369	1
1432	885
5603	61
27154	665
285848	1
389384	0
51513	0
222659	1
222658	1123
11329	1153
6428	3304
1026	7652
401258	1
57699	35
51645	666
221477	2352
221476	5
23787	3817
221472	1
5292	434
221468	77
55633	516
9025	392
23070	986
154467	96
266727	169
60685	1538
114781	230
2739	3726
1769	0
2740	0
55776	138
8645	13
89822	0
83795	0
221458	157
23500	2400
4337	296
57497	0
222643	10
222642	0
10930	12
221443	312
4800	631
340205	1
54209	0
79865	0
285852	0
54210	0
9436	0
116113	714
4188	0
7942	180
5225	0
10817	77
29964	191
100188893	2036
25862	258
9477	353
705	427
896	600
129685	200
647024	667
2978	1
2979	12
55173	978
55809	551
23304	712
5961	1
6903	379
23506	402
285855	2487
441150	53
171558	0
107080644	0
10695	954
27232	5
5190	759
5528	1042
4201	1349
116138	1409
88745	907
9820	844
51069	488
89953	472
5754	2457
6722	991
23113	629
10591	887
84630	0
10864	0
401262	3
24149	634
89845	256
65989	10
93643	412
221424	17
25844	2850
9533	582
57510	1282
5429	721
54676	997
9587	379
221421	3
55168	669
7422	3445
221416	25
64928	904
55362	1266
11131	2
101929726	0
2030	2505
3326	26668
347734	2201
4794	235
441151	3
202500	5
57505	511
221409	1
988	1091
8464	157
860	88
53405	0
22875	389
59084	37
10231	0
51302	1
9481	17
221400	0
7941	0
100287718	0
4224	0
221395	0
266977	2
27242	144
23607	1672
222611	5
221393	2
221391	9
442213	59
4594	1056
55166	209
389396	1
135398	20
6005	0
7180	0
10321	0
5232	0
167	1
403339	0
245928	0
245927	0
245913	0
245915	0
83741	0
7021	0
5314	0
3605	0
112744	0
4172	1981
85315	110
114327	774
9697	5567
28978	393
2939	0
2938	0
221357	0
2940	0
2941	117
22858	194
26268	889
8521	5
60481	2933
2729	514
401265	41
55227	693
90523	3
27283	1
222584	89
3062	0
389400	0
54511	5
653	0
81578	23
667	6976
221336	84
57691	189
26036	736
9532	829
51715	787
5558	260
100463487	1
202559	0
51557	0
7803	2066
23469	1579
346007	15
441155	22
577	1
55788	948
1310	0
1297	0
57579	207
135154	82
60682	895
135152	0
79627	1234
22999	74
56479	213
100129128	0
80759	44
340168	0
154288	1
441161	13
55510	207
115004	1
25821	309
1915	189652
26503	585
135228	487
1303	11726
1347	2341
55754	3841
27145	2
26054	1319
4646	821
3617	3
3351	0
101928601	0
134728	87
55023	1266
9324	923
167691	197
83699	134
6785	126
7272	630
594	447
55603	2348
25998	1793
7162	413
90025	73
23033	325
5238	831
112611	177
4199	723
167681	7
9892	2
134701	0
51167	184
112609	0
22832	183
9096	0
4907	3729
57231	1061
10492	4087
3354	8
1081	0
23036	893
375519	1
57150	128
206412	10
154313	20
10559	292
57038	749
23595	619
55122	797
81833	0
1268	76
8732	422
10957	1244
135295	2
135293	871
2569	1
2570	3
51465	2210
58528	1045
22881	217
57226	584
23195	1061
9994	464
84694	0
60468	114
6885	1103
2045	0
79694	419
10690	0
23376	854
9457	1
81491	35
29078	192
114792	1
253714	270
5454	345
26235	282
84553	154
51805	124
25957	2265
85015	249
100130890	32
892	915
59336	0
84539	0
6492	1
10973	2512
2898	7
57531	253
389421	0
11149	169
64208	122
5550	811
639	1
9474	578
202	5
84816	98
55278	320
51250	209
57673	111
57107	244
55084	65
256380	0
11231	1534
28962	1067
7101	15
8724	3127
246269	44
2309	1380
84071	40
27244	703
285753	226
100996634	0
8763	5246
285755	39
6610	140
64780	504
9841	289
221264	155
9896	655
2830	0
8936	552
51362	480
728464	0
8528	223
85413	4
23097	465
262	1369
112495	512
84154	466
117247	50
91749	86
5980	1768
10758	617
2534	531
8838	1
51175	185
619208	251
3910	6277
442247	1
4082	356
3066	2634
222537	8
2444	2
221294	616
1300	1
23270	940
7259	1651
29940	561
441168	0
100128327	1
254228	58
221301	0
51389	1172
345895	15
221302	183
3841	81
221303	0
222545	0
222546	1
245806	47
6098	1
285761	218
57120	915
116150	1147
222553	0
387119	122
5350	0
254394	170
25842	588
79632	110
4121	501
221322	118
2697	9174
3298	464
57515	3841
5570	129
2173	0
10924	97
134829	0
10345	0
154215	41
154214	326
7164	1948
51020	1806
23493	0
135112	715
135114	568
60487	371
387103	234
84870	1
81847	523
55862	1165
387104	24
9729	0
352999	0
387357	0
5796	1753
3908	40
93663	811
253582	0
84456	282
154075	1
114801	82
100507203	3
2037	3818
9465	116
383	0
9439	717
5169	1
79541	0
643854	0
5167	243
1490	2163
26002	563
8417	886
134860	0
83551	0
319100	0
9038	0
9287	0
134864	0
8876	3
55350	0
8875	1
116843	220
2070	374
6943	0
9519	321
154091	141
6446	145
64577	2
10767	1133
4602	20
54806	468
27115	117
113115	139
9774	3201
9053	31
4217	43
5191	103
340146	1
53832	2
116379	0
3459	518
167826	0
7128	68
64065	2966
57221	800
59351	0
23593	606
57224	102
100507462	7
25901	389
345930	2
85021	517
58527	422
51696	294
167838	0
10370	2308
4829	1
51534	1239
57211	1606
3097	631
51390	930
134637	181
8504	324
2519	4161
9749	731
84946	542
153918	0
5325	201
83443	1251
8676	35
7402	1504
7957	106
84085	448
257218	438
2911	27
10981	1237
79747	0
134957	812
389432	92
23328	443
10090	98
23118	1823
387082	0
340152	1
85313	694
116254	793
11104	293
9113	488
348995	531
5110	1338
84918	784
135250	14
353091	28
80328	32
80329	1
154064	0
79465	144
81706	0
389434	0
57480	19
25902	771
9590	976
57621	323
55005	534
79624	539
80129	19
2099	77
23345	519
80177	2
7432	0
26271	562
54516	662
26575	48
4988	0
26034	4
154043	234
22828	807
26230	165
51106	241
49861	11
50508	0
57492	952
729515	325
79683	92
51429	2281
8871	1298
84947	284
404672	506
56995	1138
57583	1112
6993	1467
94120	94
7430	6758
100130967	11
83861	160
117289	3
84624	1
6648	1258
9589	1286
39	1524
6950	3433
29074	1070
154197	9
4142	0
3482	5928
6580	6
6582	3
6581	478
4018	0
5340	0
4216	653
56895	271
5071	24
135138	10
9444	2506
168090	0
10846	18
6862	0
285800	4
113402	746
51660	176
6196	860
8635	559
11116	349
1235	0
2853	0
401285	0
54346	0
83887	0
6953	0
4301	3087
100128124	0
3834	1
79981	5
168002	0
64094	0
7058	57
253769	244
387263	783
55274	444
6991	9
55780	187
28514	2
84498	886
5689	2585
6908	364
5134	1237
4277	5
401250	0
2880	0
114821	7
81797	0
79897	15
170679	2
10919	145
6499	819
63943	29
3125	0
10537	1
7407	1584
3305	4
3304	0
221527	8
1302	14
6257	227
6293	645
282890	9
780	245
57176	224
389376	0
7918	117
1460	1600
7920	301
442191	0
26531	0
442194	0
26716	0
2550	221
80352	0
3133	1193
2794	759
80742	18
23	968
79969	68
170954	190
29113	0
58496	19
80741	4
259215	0
3111	0
6015	292
8705	0
5863	571
6892	317
9278	14
5987	493
7932	0
11270	158
2968	407
58530	0
57819	242
50854	1115
80736	1
717	0
56244	0
6890	46
5698	95
7922	1178
7923	73
10471	435
26692	0
442184	0
116511	0
346171	0
30834	131
56658	5
202658	1
5514	536
28973	728
221545	149
8449	578
203068	5232
10211	2763
7919	2072
534	11
4049	1
7124	0
4050	1
7940	0
259197	0
199	0
55937	30
80740	0
80739	0
1192	4383
401251	29
80737	9
4758	1014
7936	1311
1797	166
8859	127
100293534	3
80863	2
80864	27
6048	668
177	18
63940	3
3126	0
3120	0
5696	697
3109	0
3113	4
3115	0
3833	797
5252	456
51596	1975
56975	370
100288524	0
5154	106
5575	429
54919	910
23353	1776
51608	593
11033	0
90639	203
54905	0
84310	831
115330	36
2852	83
90637	121
340260	0
79778	233
26173	1936
7975	311
202915	58
84262	365
392617	0
8379	314
29960	414
4521	158
29886	499
8662	3726
55501	297
402635	0
3955	8
221927	714
23288	551
80727	3734
155185	2
2768	1361
84433	113
221935	279
221937	467
9907	595
55698	27
56903	0
221938	0
57786	416
100533952	1
26100	1408
222962	109
84629	927
80028	523
60	45357
6624	311
54476	813
654231	1
51622	343
222967	2
5395	413
7965	413
27102	2812
100310846	10
84132	291
9265	3101
84792	348
5879	6705
221955	519
11014	3606
392862	1
55146	652
79034	287
54753	158
100131017	525
7559	599
728194	2
221960	331
56913	741
340267	1
54468	211
6119	391
729852	269
113263	162
3382	141
30010	1
4697	1977
9678	530
221981	18
54664	1590
221806	1
85477	2
10124	1273
2115	1112
1607	0
392636	0
4223	0
729920	49
25928	1
100506049	0
57037	778
28969	1257
27075	3554
10551	1
155465	0
196	2050
23161	723
221823	0
9734	397
7291	209
222894	0
221830	802
256130	0
346389	1
3696	1328
340273	1129
221833	0
6671	90
8701	35
55536	1279
9771	27
256227	20
3569	18
54543	1623
84668	798
55975	611
11097	437
10457	42202
115416	840
10643	1100
29896	1125
90693	82
340277	115
56164	6
4852	1
51678	170
1687	1084
26031	1377
54205	2788
136895	112
64111	0
9603	413
3181	11898
11335	2589
29887	11
285941	0
8935	0
3198	0
3199	0
3200	0
3201	2
3202	6
3203	4
3204	0
3205	0
3206	0
3207	0
3209	0
2128	0
11112	1708
8887	2757
221895	528
9586	296
9865	0
54504	305
1124	11
222171	2
644150	0
9805	4172
55033	355
84725	479
222166	852
223082	213
10392	144
79017	466
2617	2945
1395	1
11185	0
84182	9
358	4
2692	0
117	0
63974	0
223075	0
10842	0
5137	1005
23658	428
23080	845
25948	790
11328	2342
51251	385
6100	264
27241	150
168667	228
387129	0
23333	1188
57057	0
64224	495
989	2508
80820	110
23366	174
54443	3352
313	0
9844	0
353345	0
51314	0
6424	139
54749	1411
83930	1044
445347	0
273	721
27072	1064
11281	0
57002	265
5898	1547
8621	880
136647	340
79783	121
3624	26
2737	90
79020	194
5683	1685
64983	563
23072	0
9263	649
55744	828
644	437
100534592	0
64951	2
55665	764
51619	302
285955	6
28988	1338
5224	98
27434	183
165	3
5425	2043
58498	0
2645	1
10652	1426
816	27
23386	1211
29881	3
54606	1272
222068	1653
4967	1668
83637	1221
5478	23438
94239	1799
5814	1199
64005	0
83605	640
23148	33
9238	989
10268	0
107	6
3484	0
3486	2345
64759	4736
401335	0
168507	6
80099	2
3364	188
256979	1
136288	13
7378	992
154664	1
375567	0
11055	0
100130988	0
10320	0
63979	336
1644	0
2887	1529
23242	480
285877	0
222008	0
23480	1035
1956	3853
55915	300
81552	1196
346288	0
349075	29
51373	231
2631	963
5723	300
908	4676
25870	3413
5260	13
51142	3567
389493	0
90827	0
441234	0
442319	0
730291	0
168417	0
728927	67
340252	190
51427	168
7697	150
10793	54
51351	125
2086	97
168374	238
154807	1188
2990	1946
435	311
27297	474
8460	179
154881	651
27342	1006
55069	2182
51119	1335
55253	392
26053	813
64409	90
83698	15
441250	119
9883	1594
378108	25
55695	300
135892	0
8468	0
8326	10
9031	2276
9275	607
26608	534
51085	0
155382	47
84277	252
114049	1117
6804	113
83451	387
1365	112
1364	182
155368	414
135886	10
2006	1
3984	2731
7458	5552
7462	24
5982	682
7461	770
9569	1209
2969	4134
653361	2
84163	39
81554	489
389524	67
441272	0
729438	21
375593	13
100101267	1311
442590	5
3092	881
10344	14
6369	0
57414	838
5447	609
83862	374
51657	481
4191	3850
222183	0
3315	9470
7532	5114
136853	12
7784	13
113878	382
80761	510
22932	121
57639	25
10875	1
54103	172
5782	1176
222194	280
85025	270
57157	783
9863	129
2770	1826
346562	1
948	4
10512	4835
3082	1
781	365
27445	607
9723	7
10371	127
223117	115
2913	1
222223	216
9988	777
79161	254
54677	212
5244	0
5243	3
154661	19
55972	320
10926	439
53616	267
6717	1076
79689	0
219578	0
219557	0
26872	27
261729	177
79846	103
85865	249
9069	816
5218	133
8321	1669
7978	193
10142	1053
1595	2204
401387	0
889	610
54467	1455
105375396	1
57798	776
30816	3
5189	485
84060	227
257415	280
1021	2346
54809	44
219285	72
253012	0
55610	345
799	0
7980	364
2792	0
2791	880
10282	332
1278	0
64921	342
8910	788
23089	1689
55607	505
5444	3
5446	0
5445	1382
51666	0
5166	78
1780	5
10165	649
401388	0
7979	625
1750	1
1749	0
57001	166
6863	0
440	484
4951	0
22853	472
168620	6
25851	428
25798	2136
55971	235
4885	0
222865	3
8295	1528
57154	713
402569	3
10552	2012
10095	2383
11333	2111
8896	616
100526740	0
26024	1
10898	540
9551	1745
285989	108
84124	267
23660	435
221786	189
79027	1124
100289187	17
221785	205
1577	10
100861540	0
1551	0
1576	0
64816	0
81392	0
89122	674
349149	8
563	7
7586	1504
7589	61
7551	521
10980	1945
4176	2542
9179	187
6878	1114
245812	233
255374	22
389541	549
55262	256
79690	42
221914	23
10734	135
352954	126
79037	48
29990	227
29992	5
55063	52
56257	779
221908	289
402573	5
81628	971
222950	37
3268	294
100316904	14
4034	336
101927655	0
26261	3
5118	80
64598	349
7036	29
51412	0
2783	3486
64599	1189
10248	483
2056	1
7455	0
2050	928
56996	335
7205	2986
51593	2040
402682	33
43	1
4584	0
10071	12
140453	0
81844	583
5054	15032
1174	1719
7425	1
375607	0
346606	0
8985	1761
10467	1088
24146	222
51024	1236
64792	490
136227	0
93408	0
1523	1553
10603	54
729597	5
100289561	104
79706	351
80228	1111
54784	150
222229	322
5439	868
100271927	17
548644	190
441273	10
10156	59
246721	29
100134938	3
100310812	0
222234	92
222235	29
10234	1365
58160	1
83787	799
222236	309
9512	1342
27000	480
5701	1667
375611	2
5649	2557
5001	377
375612	0
55904	1288
6733	914
54517	298
60561	320
222255	119
222256	5
6856	1688
10135	1666
168455	291
5294	8
5577	471
26959	805
10466	758
2845	0
11062	122
55973	682
5172	4
79872	496
1811	0
1738	1233
3912	3017
22798	13
4897	10
50640	464
168451	373
4189	286
154907	0
83943	197
54674	2
9732	96
11179	489
3475	609
286006	19
64418	342
154743	334
54329	0
5506	1
93986	160
29969	603
22797	18
26136	2028
858	763
857	1419
4233	6697
830	1664
7982	279
7472	1
136991	0
1080	0
83992	233
51691	569
56311	22
3751	3
23554	235
54556	211
79974	157
51384	1
10447	910
5803	3
10157	599
389549	0
93664	108
168433	0
378925	1
50833	0
6561	0
154865	9
4698	1084
142685	0
442721	0
8976	912
23553	0
6677	0
730130	1
2861	63
154872	0
25913	409
2918	2
168850	286
79571	400
381	1411
29999	0
5078	0
27044	4091
64101	7
3952	0
55131	399
401399	2
3614	395
29923	294
55798	338
346653	16
84691	0
813	7533
611	0
64753	152
2318	5899
9296	2562
100130705	307
375616	512
3663	117
23534	1367
340348	46
6608	410
23382	422
57464	1415
100287482	29
4899	257
7328	3142
51530	358
23008	914
84928	488
136263	0
1358	18
51200	8370
93979	36
1357	0
95681	368
4232	2036
26958	298
114960	0
136259	0
4289	1078
5420	3004
91584	0
54927	1304
60412	1450
136332	15
84912	606
231	6775
57016	12
441282	1
669	190
800	4070
340351	27
78996	379
55281	207
29062	188
346673	0
4850	420
23165	1350
647087	1336
26266	7
389558	3
767558	0
136319	0
1129	0
5764	151
9162	26
64764	931
100130880	1
6718	4
8805	472
136306	5
50617	25
155006	0
57670	336
92092	75
56829	797
79989	149
254048	363
51631	222
154791	4
100996928	0
346689	0
154790	0
28996	798
6916	12
64761	396
80853	120
84255	607
401409	0
23608	1381
27147	1252
90956	420
4708	913
673	155
51650	541
100507421	1233
55750	426
57189	530
494551	8
6742	1447
50831	1
50832	3
54429	2
136242	0
130075	0
23601	0
5726	0
8972	3
93432	19
136541	0
100463482	0
5645	0
5644	0
2051	0
55503	0
56302	0
135927	0
3792	6
135924	0
346517	0
5304	0
259285	0
259286	0
373156	1489
135932	133
835	458
1180	1
9715	39
7791	3419
2041	3
338398	0
259287	0
441294	0
285966	55
340307	0
9747	887
135948	0
26211	0
135946	0
393046	0
392138	0
346525	1
442361	0
135941	0
100128553	9
445328	50
402317	0
401427	1
100142659	0
346528	0
7984	175
135935	0
27010	124
26047	0
202865	0
8454	1315
2146	702
9601	3954
136051	89
155054	86
57541	257
8427	612
7988	158
100289678	169
27153	257
155061	396
84626	124
168544	0
23145	3
643641	229
155066	1160
653857	103
65999	1186
113763	530
5919	18543
29803	2602
285971	100
155038	0
168537	0
55303	0
474344	1
26157	7
170575	0
100527949	0
55340	0
28959	0
55365	0
26	0
3757	0
4846	4
285973	3
11194	498
9311	61
1020	642
6522	6686
10922	888
83590	943
116988	1503
2636	0
136371	0
392843	0
10061	1271
54480	1611
6604	524
51667	1128
349136	1
155051	0
6009	2658
51422	811
168391	0
63917	744
58508	1179
7516	154
57180	125
1804	0
22976	454
3361	0
3638	1847
2020	0
285888	0
155435	903
6469	0
389602	0
140545	48
64327	1028
64434	375
3110	35
9690	2013
10049	2193
5799	7
54892	1198
57488	2545
55112	527
7434	3
389831	1204
441308	0
169270	91
26260	389
157695	197
157697	203
9228	0
2055	699
9639	1315
9920	3872
9172	18
64478	0
79648	353
285	5
55326	1057
389610	6
1672	0
1671	0
1669	0
1667	0
728358	0
1668	0
1670	0
401447	0
645402	0
100131980	0
100289462	0
10407	0
245908	0
504180	0
503614	0
245910	0
100131608	0
100133251	0
503841	0
245909	0
140596	0
503618	0
653423	0
414325	0
55894	0
1673	0
100132396	0
392188	0
645836	0
157285	89
137075	31
9258	321
90459	365
79660	609
8658	1132
4482	136
203074	0
94137	1
203076	2
83595	3
54984	242
286046	46
66036	295
83650	0
83648	17
640	1
2626	0
252969	179
2222	5582
1508	12490
613210	0
613209	0
613211	0
245940	0
100133267	0
728957	0
392197	0
377630	1
85002	137
653333	18
91694	99
57604	0
10395	747
157773	63
137868	0
7991	2420
4481	0
26281	0
286097	100
51201	1590
29883	1669
137492	788
9108	49
6542	0
5157	1
57509	0
2267	0
5108	1957
427	1400
9	50
10	1
23362	3752
63898	739
55790	21
55174	489
4023	0
6570	0
526	2483
11178	0
2675	1
9046	1
23039	2030
10361	5
8822	1
2039	313
64760	594
79873	197
55806	26
80346	453
203190	0
6440	0
649	3955
9796	36
661	540
55124	2
23516	1505
5533	367
10174	1144
64236	562
541565	357
57805	1982
55909	324
1960	8
157310	1
23221	534
8795	2628
8794	122
8793	3
8797	132
91782	913
203069	611
4017	8563
9583	1857
51312	1110
4824	144
137814	0
6781	0
10863	0
27299	0
8756	0
4741	0
4747	0
80005	1579
2796	66
54793	793
157313	553
64641	0
5520	1005
665	4041
10687	1347
1808	1458
148	0
81551	0
23087	393
2185	85
1135	1
2053	260
1191	2082
51435	1554
55246	895
157570	328
55872	741
286133	0
389643	0
55140	477
5368	0
55893	1817
157574	50
7976	27
2137	801
55756	333
79618	86
23303	472
1846	874
51669	3981
23484	857
619373	4
10671	627
11030	999
2961	614
100507341	0
2936	1055
7993	179
5516	1078
56154	0
29942	2
7486	252
3084	143
84750	132
84549	288
80185	171
79845	69
78986	0
137970	21
157855	4
80139	329
11160	1161
11212	778
25960	243
55290	237
80223	1850
137362	0
155	0
1978	1386
9070	733
6770	1
27257	481
9530	315
23259	857
84513	364
54904	1057
137994	90
2260	1406
389649	0
6867	1684
59339	805
203100	1
83877	810
8754	8304
203102	10
8749	1
2515	0
3620	1
169355	0
56892	0
79698	0
6422	235
51125	993
84296	253
137964	1335
157848	0
286	43
7994	801
10947	372
5327	199
3551	905
5423	223
27121	0
7419	1771
6575	409
114926	338
1142	0
8973	0
55145	191
81790	273
84376	470
2339	936
84197	12
138050	1649
340441	0
23514	530
1052	102
5591	6273
4173	2630
7336	943
79645	0
6591	0
492307	0
54212	1
137902	2
115294	872
9705	0
389658	0
9821	1641
2831	48
4986	0
51606	1473
8601	298
6917	1912
10434	1249
29088	760
64321	0
6101	9
114786	3
137695	469
96764	582
4067	458
6224	15286
4342	0
5324	19
79145	207
195814	0
5179	6
54928	1668
90362	102
137886	544
1581	1
6386	5797
8439	1036
9760	1087
767	0
5862	1668
55636	143
157807	4
444	12961
286183	0
8836	498
7274	0
253943	1625
27319	0
9420	0
55156	808
9650	432
5150	222
85479	0
84675	2
