Geneid	pOka_WT_3
5480	781
93166	16
153241	358
1456	506
57507	760
65983	291
501	1150
51808	904
389320	1
4001	1012
115123	117
401207	1
84466	0
133619	1150
613212	0
728586	12
6558	448
2201	7947
28965	1
51015	189
171019	0
100127206	0
337876	0
3094	3862
90624	238
56990	412
51735	518
96459	698
728637	0
23305	0
3562	0
1437	16
8974	1434
8572	946
6583	80
6584	459
3659	234
3567	3
10111	1960
3596	1
3565	3
11127	308
645121	5
23176	1292
134548	2
134549	73
2661	10
27089	1725
116842	5
27125	2811
54819	201
3308	2558
23105	25
56951	2288
7416	4813
6932	223
6500	4499
5515	2893
51265	58
7320	955
91368	428
23338	773
51128	541
10802	710
819	780
9879	1298
134553	1562
79770	738
84105	80
347732	3
5307	0
100996485	80
9555	2876
140947	0
497189	0
4762	0
9547	0
153328	0
3578	0
26223	0
3950	0
7045	74513
4090	1132
57113	4
6695	2649
26249	129
10949	1935
9499	16
27039	1
51306	865
7478	0
8382	74
10902	1209
10112	1901
8697	706
2676	1
995	243
51307	1162
51780	1228
51308	531
1958	80
2107	2386
3313	5426
1495	7628
26045	2
64374	910
9782	6449
51247	1475
9963	8
51237	0
389333	26
202051	37
202052	314
641700	0
340061	382
7322	1467
51523	2948
84249	5
9542	119
5813	492
492311	177
84418	2430
5201	1671
1839	357
83697	3
404734	42
54882	43
8637	130
10011	557
10307	195
113829	1436
929	2
55374	204
4695	938
3550	2152
54853	307
373863	182
3035	1393
23438	404
153527	1247
56147	1
56146	1
56145	2
56144	0
56143	0
56142	2
56141	0
56140	0
9752	0
56139	2
56138	27
56137	53
56136	0
56135	10
56134	45
29930	0
56133	72
56132	6
56131	6
26167	2
56130	12
56129	13
56128	16
57717	36
56127	20
56126	48
56125	11
56124	47
56123	32
56122	89
56121	9
83884	0
6879	1143
56114	14
56113	10
56112	2
56104	11
56111	4
56103	34
56110	4
56102	5
56109	2
56108	1
8641	189
9708	26
56101	221
56107	4
56100	121
56106	2
56099	2
56105	19
26025	6
5098	352
56098	4
56097	7
1729	1792
8841	1088
285613	132
89848	277
64411	934
5097	386
9812	1124
51294	24
9604	587
10007	1905
80762	2090
81848	91
2246	23
23092	101
2908	879
57824	0
81555	1329
57528	102
153768	204
643226	1
153769	737
153770	22
51520	3153
54439	713
5459	0
10915	1225
134391	0
5521	379
202374	11
1809	1263
9832	1
6690	18
117156	0
389336	3
11005	0
408187	0
404203	0
153218	0
84651	0
643394	0
81545	631
3360	0
154	145
79628	98
22885	795
134265	139
134266	167
78991	516
27190	0
1452	1873
389337	107
133522	23
5145	0
1836	326
81789	101
22993	1070
1436	41
5159	1394
1044	0
6534	0
815	445
340075	5356
6949	1654
972	2
6208	19102
3340	4976
11346	3853
91977	0
55696	780
51164	1225
85027	200
345611	0
91975	153
2878	3897
10318	1767
309	3662
26112	56
2760	667
285641	0
153201	0
206358	215
2196	3
6678	25948
475	1054
10146	2287
2741	1
56923	1
2890	0
10827	310
4238	601
55568	1807
79685	429
9421	0
23367	2918
10826	479
9337	878
25929	568
29093	471
285643	1
6444	6
91937	0
26762	1
84868	0
9443	151
153745	0
3702	0
26999	2254
408263	0
348938	1546
8728	460
11063	1
100190949	0
54974	299
134353	181
9685	1589
1879	0
153830	1997
134510	751
3593	1
147	9
7265	1735
114825	382
2172	5
79616	71
114898	1
63920	92
10569	802
9232	1388
23120	0
2561	0
2559	0
2554	1
2566	0
900	5884
134492	505
3161	982
27430	1085
57451	1
23286	2087
5917	1939
79646	1010
6586	5381
54908	2190
1794	1376
100131897	447
2299	0
133874	0
3937	0
30820	0
3779	0
2568	0
64901	28
30012	0
4869	17680
8817	12
644994	0
23291	1163
6793	436
285588	0
92181	392
285590	230
54492	342
101928093	2
1843	1638
57222	6296
51121	650
8992	3093
153222	502
662	131
1482	0
8614	1146
91272	771
80315	800
133491	0
51617	2
4488	207
1812	0
94081	968
3274	0
10814	0
84321	954
202134	0
375484	245
57179	2044
285598	66
51491	605
192286	1322
1212	1202
23197	1250
22838	546
54825	5
114787	157
6620	0
253314	0
26262	774
90249	3
3101	0
51720	405
23567	306
2264	1
64324	1560
53917	518
27166	1168
83463	443
10960	3632
10636	65
6569	0
345456	0
2161	28
2870	599
80758	295
1627	4267
9260	3299
79930	66
51428	1806
54540	346
54732	3689
11285	514
285596	0
5626	0
23138	11
64777	415
55651	1981
3182	3259
85007	250
91522	0
57396	272
6940	164
117608	81
80108	6
285676	0
2916	0
345462	0
30832	8
9509	48
80230	755
3187	4782
285679	1
646019	6
821	13735
9794	704
4056	2
11282	7435
8878	16957
51149	68
23061	3603
55819	984
255426	0
5601	744
9945	1
57472	643
92304	0
2324	4
134083	0
4245	1434
643836	349
79908	0
10917	0
153579	0
26693	0
285659	0
81786	8
90933	488
10399	41291
84851	163
81399	0
729759	0
26683	0
56940	211
3662	0
55770	714
135458	3
94234	497
2295	453
2296	147
2762	272
340156	8
56897	1011
1992	827
5272	24
5269	1640
4835	377
8737	466
670	250
7280	187
347733	46
389362	218
63027	144
221749	1384
26240	160
8899	1827
222826	0
404220	1
10455	883
9425	551
10799	136
57128	545
648791	104
10667	209
51299	0
2162	0
9450	0
6239	341
6745	2585
285782	1
83732	308
1832	2067
154007	306
654	49
81567	7187
63915	278
9521	435
51000	332
7020	98
2651	105
347744	10
55003	487
51522	2754
81853	1860
4117	42
9247	0
221711	1
54898	448
221710	264
405754	0
4739	497
100113407	451
84830	2838
3096	580
1906	29
221692	80
107080638	4
100130357	13
51256	12
54438	44
23408	258
51406	1250
10048	664
63933	404
221687	220
9308	65
3720	341
84062	228
29116	19
2766	241
6310	354
401236	1
221662	324
10486	1697
51439	846
9972	1394
63971	1637
378884	8
7172	470
221656	526
7913	5233
255488	306
3400	30
154141	47
1871	527
54901	167
6659	1654
5617	0
154150	0
140767	0
51473	38
353219	0
57380	613
2822	48
7915	297
9856	94
51567	634
55856	470
81688	1428
51053	507
101928603	0
9750	1
55604	336
10590	0
221613	0
255626	0
10050	0
6568	0
10786	0
10246	0
10475	412
3024	0
8350	5
8359	1
8366	0
8358	2
8335	2
3018	3
8352	1
3006	150
3077	256
8364	2
3010	3
8347	9
8334	138
3008	4
3017	65
8344	2
8360	1
8351	7
3013	0
8343	5
8367	6
8339	7
3012	17
8353	25
3007	1
8361	0
8369	0
8968	0
8345	0
8355	0
8346	0
8365	12
11118	505
10385	480
11119	273
10384	343
11120	371
696	1
10473	1190
29777	429
79692	162
8970	5
8969	9
85236	623
8294	1
85235	1
10279	48
94026	0
346157	36
7738	210
8340	1
8329	0
8357	3
8331	2
8342	0
8363	0
8362	0
8330	10
8341	24
8332	0
3009	0
8354	0
8368	0
8356	1
8336	0
8348	1
81697	0
26212	0
7718	58
80345	149
7745	978
7746	161
387032	146
222698	0
7741	254
84547	92
64288	88
80317	96
9753	124
222696	40
257202	0
442186	0
26707	0
81696	0
26529	0
4340	0
3134	64
3135	0
3105	8999
6992	396
11074	0
135644	0
10107	0
89870	0
7726	12
9656	220
8870	358
135656	0
394263	0
100507679	0
1041	7
170680	0
54535	171
6941	144
5460	1
3107	3265
3106	2480
100507436	568
4795	58
7916	2497
7917	582
57827	0
23564	15
4439	197
3303	1
629	261
720	15
721	3
1589	0
7148	56
1388	1868
9374	153
10554	618
5089	217
4855	2
10665	0
3122	0
3127	0
3123	0
3117	0
3119	0
3118	0
3112	1
6891	237
3108	30
6046	925
9277	505
1616	598
8831	135
221504	0
578	515
3710	5751
84300	526
117283	15
221496	959
4295	0
2914	0
3159	11104
221491	547
11165	68
100529239	0
6204	56
29993	13
25803	1
64771	2086
6631	2223
54887	582
6882	401
23294	439
6954	1
222663	13
7629	417
50619	4
5467	1032
2178	84
4736	13880
7005	347
7287	2
2289	379
221481	6
389383	0
340204	0
1208	0
222662	1
6732	1464
116369	1
1432	901
5603	50
27154	643
285848	0
389384	0
51513	1
222659	0
222658	1014
11329	1123
6428	3309
1026	7974
401258	2
57699	37
51645	699
221477	2400
221476	2
23787	3813
221472	0
5292	426
221468	75
55633	510
9025	356
23070	1026
154467	131
266727	194
60685	1517
114781	213
2739	3822
1769	0
2740	0
55776	131
8645	7
89822	0
83795	0
221458	136
23500	2292
4337	320
57497	0
222643	6
222642	0
10930	8
221443	295
4800	588
340205	0
54209	0
79865	0
285852	0
54210	0
9436	0
116113	788
4188	0
7942	180
5225	0
10817	54
29964	170
100188893	2151
25862	247
9477	332
705	449
896	638
129685	209
647024	761
2978	2
2979	29
55173	1061
55809	489
23304	719
5961	1
6903	382
23506	379
285855	2427
441150	62
171558	0
107080644	1
10695	1003
27232	2
5190	792
5528	1018
4201	1451
116138	1523
88745	871
9820	902
51069	549
89953	405
5754	2373
6722	1004
23113	629
10591	1016
84630	1
10864	1
401262	1
24149	625
89845	273
65989	7
93643	429
221424	18
25844	2871
9533	550
57510	1230
5429	758
54676	976
9587	399
221421	1
55168	711
7422	3345
221416	25
64928	885
55362	1249
11131	1
101929726	0
2030	2584
3326	26061
347734	2220
4794	229
441151	3
202500	3
57505	455
221409	2
988	1076
8464	148
860	91
53405	0
22875	373
59084	34
10231	0
51302	1
9481	8
221400	1
7941	0
100287718	0
4224	0
221395	0
266977	0
27242	174
23607	1450
222611	1
221393	3
221391	5
442213	66
4594	948
55166	188
389396	0
135398	26
6005	0
7180	0
10321	0
5232	0
167	0
403339	0
245928	0
245927	0
245913	0
245915	0
83741	0
7021	0
5314	0
3605	0
112744	0
4172	2020
85315	129
114327	683
9697	5320
28978	370
2939	0
2938	0
221357	0
2940	0
2941	113
22858	201
26268	786
8521	4
60481	2736
2729	510
401265	36
55227	699
90523	4
27283	0
222584	79
3062	0
389400	0
54511	14
653	0
81578	8
667	6298
221336	101
57691	219
26036	648
9532	748
51715	790
5558	251
100463487	0
202559	0
51557	0
7803	2122
23469	1525
346007	21
441155	21
577	0
55788	903
1310	0
1297	1
57579	182
135154	90
60682	892
135152	1
79627	1224
22999	78
56479	230
100129128	0
80759	45
340168	0
154288	0
441161	14
55510	186
115004	2
25821	321
1915	177587
26503	578
135228	399
1303	11167
1347	2372
55754	3675
27145	6
26054	1206
4646	908
3617	9
3351	0
101928601	0
134728	91
55023	1095
9324	907
167691	150
83699	140
6785	123
7272	561
594	430
55603	2147
25998	1587
7162	388
90025	94
23033	314
5238	714
112611	184
4199	636
167681	3
9892	2
134701	0
51167	159
112609	0
22832	165
9096	0
4907	3445
57231	989
10492	4071
3354	2
1081	0
23036	788
375519	0
57150	116
206412	16
154313	21
10559	281
57038	737
23595	614
55122	785
81833	0
1268	53
8732	466
10957	1123
135295	4
135293	825
2569	0
2570	9
51465	2155
58528	996
22881	228
57226	527
23195	1054
9994	390
84694	0
60468	110
6885	1050
2045	0
79694	344
10690	0
23376	814
9457	0
81491	35
29078	199
114792	1
253714	254
5454	312
26235	253
84553	134
51805	124
25957	2115
85015	211
100130890	38
892	953
59336	0
84539	1
6492	0
10973	2308
2898	12
57531	256
389421	0
11149	176
64208	108
5550	777
639	1
9474	558
202	7
84816	88
55278	263
51250	206
57673	113
57107	228
55084	48
256380	0
11231	1427
28962	1080
7101	18
8724	3156
246269	53
2309	1376
84071	36
27244	655
285753	266
100996634	3
8763	4961
285755	25
6610	167
64780	511
9841	228
221264	141
9896	630
2830	0
8936	524
51362	509
728464	0
8528	203
85413	0
23097	475
262	1306
112495	528
84154	438
117247	52
91749	74
5980	1734
10758	674
2534	531
8838	0
51175	188
619208	221
3910	6399
442247	1
4082	376
3066	2483
222537	11
2444	3
221294	634
1300	0
23270	923
7259	1732
29940	503
441168	0
100128327	0
254228	48
221301	0
51389	1168
345895	16
221302	160
3841	70
221303	0
222545	0
222546	1
245806	48
6098	7
285761	233
57120	827
116150	1064
222553	0
387119	107
5350	0
254394	134
25842	548
79632	93
4121	489
221322	117
2697	8529
3298	449
57515	3407
5570	140
2173	0
10924	91
134829	0
10345	0
154215	44
154214	352
7164	1888
51020	1933
23493	1
135112	703
135114	501
60487	370
387103	266
84870	1
81847	478
55862	1054
387104	16
9729	0
352999	2
387357	1
5796	1704
3908	39
93663	824
253582	0
84456	278
154075	1
114801	84
100507203	6
2037	3759
9465	100
383	0
9439	663
5169	1
79541	0
643854	0
5167	246
1490	2355
26002	529
8417	791
134860	0
83551	0
319100	0
9038	0
9287	0
134864	0
8876	1
55350	1
8875	1
116843	219
2070	384
6943	0
9519	309
154091	115
6446	131
64577	1
10767	1092
4602	40
54806	470
27115	117
113115	106
9774	3088
9053	32
4217	31
5191	98
340146	0
53832	0
116379	0
3459	517
167826	0
7128	91
64065	2911
57221	712
59351	0
23593	643
57224	105
100507462	3
25901	379
345930	2
85021	561
58527	409
51696	269
167838	0
10370	2386
4829	0
51534	1243
57211	1454
3097	586
51390	957
134637	182
8504	323
2519	4032
9749	766
84946	556
153918	0
5325	200
83443	1270
8676	35
7402	1460
7957	114
84085	440
257218	414
2911	13
10981	1194
79747	0
134957	738
389432	77
23328	411
10090	102
23118	1742
387082	0
340152	2
85313	615
116254	750
11104	270
9113	541
348995	531
5110	1291
84918	765
135250	14
353091	14
80328	35
80329	0
154064	1
79465	139
81706	0
389434	0
57480	14
25902	839
9590	926
57621	283
55005	573
79624	596
80129	11
2099	74
23345	541
80177	0
7432	1
26271	532
54516	559
26575	58
4988	0
26034	6
154043	246
22828	759
26230	167
51106	259
49861	3
50508	0
57492	931
729515	304
79683	89
51429	2074
8871	1310
84947	343
404672	497
56995	1073
57583	1060
6993	1449
94120	77
7430	6606
100130967	14
83861	131
117289	1
84624	1
6648	1271
9589	1246
39	1520
6950	3188
29074	1070
154197	4
4142	2
3482	5798
6580	4
6582	4
6581	500
4018	0
5340	1
4216	577
56895	225
5071	24
135138	12
9444	2398
168090	0
10846	26
6862	0
285800	2
113402	752
51660	195
6196	841
8635	548
11116	352
1235	0
2853	0
401285	0
54346	0
83887	0
6953	0
4301	2870
100128124	1
3834	1
79981	1
168002	0
64094	1
7058	47
253769	189
387263	750
55274	400
6991	10
55780	160
28514	0
84498	861
5689	2602
6908	292
5134	1190
4277	5
401250	0
2880	0
114821	5
81797	0
79897	16
170679	5
10919	147
6499	839
63943	25
3125	0
10537	0
7407	1650
3305	4
3304	0
221527	1
1302	11
6257	262
6293	638
282890	2
780	125
57176	220
389376	0
7918	114
1460	2342
7920	298
442191	0
26531	0
442194	0
26716	0
2550	216
80352	0
3133	1030
2794	625
80742	19
23	939
79969	63
170954	192
29113	0
58496	14
80741	2
259215	0
3111	0
6015	286
8705	0
5863	573
6892	345
9278	6
5987	490
7932	0
11270	183
2968	379
58530	0
57819	340
50854	1086
80736	0
717	0
56244	0
6890	62
5698	124
7922	1128
7923	79
10471	456
26692	0
442184	0
116511	0
346171	0
30834	120
56658	6
202658	0
5514	548
28973	697
221545	138
8449	556
203068	6435
10211	2586
7919	2245
534	17
4049	2
7124	0
4050	1
7940	0
259197	0
199	0
55937	50
80740	0
80739	0
1192	4537
401251	39
80737	5
4758	948
7936	1359
1797	175
8859	157
100293534	1
80863	0
80864	29
6048	721
177	22
63940	8
3126	0
3120	0
5696	735
3109	2
3113	1
3115	0
3833	818
5252	478
51596	2106
56975	383
100288524	0
5154	88
5575	430
54919	908
23353	1676
51608	636
11033	0
90639	195
54905	0
84310	905
115330	49
2852	79
90637	105
340260	0
79778	209
26173	1881
7975	316
202915	45
84262	335
392617	0
8379	342
29960	401
4521	203
29886	555
8662	3785
55501	295
402635	0
3955	5
221927	756
23288	540
80727	3984
155185	1
2768	1356
84433	141
221935	279
221937	466
9907	647
55698	19
56903	0
221938	0
57786	362
100533952	1
26100	1429
222962	136
84629	1072
80028	478
60	48951
6624	280
54476	864
654231	1
51622	370
222967	2
5395	394
7965	444
27102	2783
100310846	5
84132	273
9265	3026
84792	334
5879	6810
221955	547
11014	3462
392862	3
55146	632
79034	294
54753	182
100131017	458
7559	551
728194	0
221960	395
56913	689
340267	3
54468	196
6119	416
729852	248
113263	163
3382	142
30010	0
4697	2029
9678	441
221981	12
54664	1599
221806	0
85477	4
10124	1214
2115	1043
1607	2
392636	0
4223	0
729920	51
25928	3
100506049	0
57037	722
28969	1266
27075	3458
10551	0
155465	0
196	1787
23161	685
221823	0
9734	448
7291	241
222894	0
221830	778
256130	0
346389	0
3696	1219
340273	1048
221833	0
6671	79
8701	20
55536	1235
9771	29
256227	25
3569	22
54543	1711
84668	684
55975	579
11097	454
10457	39261
115416	854
10643	1025
29896	1098
90693	66
340277	108
56164	5
4852	0
51678	155
1687	1212
26031	1338
54205	2669
136895	127
64111	0
9603	392
3181	11731
11335	2509
29887	7
285941	0
8935	0
3198	0
3199	0
3200	0
3201	0
3202	2
3203	2
3204	1
3205	0
3206	0
3207	0
3209	0
2128	0
11112	1668
8887	2560
221895	520
9586	286
9865	1
54504	325
1124	10
222171	1
644150	0
9805	3895
55033	339
84725	423
222166	851
223082	167
10392	148
79017	463
2617	3013
1395	0
11185	0
84182	2
358	4
2692	0
117	0
63974	0
223075	0
10842	0
5137	978
23658	422
23080	777
25948	760
11328	2288
51251	366
6100	275
27241	120
168667	255
387129	0
23333	1195
57057	0
64224	496
989	2496
80820	137
23366	141
54443	3362
313	0
9844	0
353345	0
51314	0
6424	138
54749	1432
83930	948
445347	0
273	760
27072	923
11281	0
57002	232
5898	1535
8621	873
136647	355
79783	146
3624	27
2737	75
79020	196
5683	1780
64983	622
23072	0
9263	667
55744	832
644	474
100534592	0
64951	4
55665	744
51619	331
285955	16
28988	1388
5224	76
27434	181
165	2
5425	2116
58498	0
2645	3
10652	1455
816	27
23386	1231
29881	4
54606	1278
222068	1694
4967	1721
83637	1342
5478	23882
94239	1869
5814	1111
64005	1
83605	631
23148	37
9238	1079
10268	0
107	11
3484	0
3486	2810
64759	4532
401335	2
168507	7
80099	2
3364	196
256979	2
136288	12
7378	999
154664	1
375567	0
11055	0
100130988	0
10320	0
63979	334
1644	0
2887	1465
23242	433
285877	0
222008	1
23480	874
1956	3702
55915	318
81552	1146
346288	0
349075	19
51373	293
2631	998
5723	306
908	4509
25870	3429
5260	5
51142	3778
389493	0
90827	0
441234	0
442319	0
730291	0
168417	0
728927	53
340252	208
51427	143
7697	130
10793	67
51351	110
2086	74
168374	252
154807	1178
2990	2027
435	306
27297	489
8460	132
154881	591
27342	1011
55069	2067
51119	1423
55253	395
26053	733
64409	90
83698	12
441250	128
9883	1541
378108	22
55695	291
135892	0
8468	0
8326	11
9031	2192
9275	620
26608	547
51085	1
155382	63
84277	303
114049	1152
6804	137
83451	427
1365	120
1364	196
155368	425
135886	10
2006	4
3984	2819
7458	5652
7462	18
5982	712
7461	744
9569	1261
2969	4057
653361	3
84163	33
81554	483
389524	57
441272	0
729438	31
375593	5
100101267	1288
442590	4
3092	863
10344	11
6369	0
57414	1002
5447	630
83862	390
51657	518
4191	4085
222183	0
3315	11030
7532	5054
136853	20
7784	8
113878	370
80761	598
22932	110
57639	37
10875	0
54103	186
5782	1008
222194	196
85025	284
57157	773
9863	111
2770	1729
346562	0
948	5
10512	4666
3082	0
781	352
27445	510
9723	5
10371	129
223117	95
2913	0
222223	176
9988	722
79161	247
54677	201
5244	1
5243	4
154661	14
55972	374
10926	431
53616	228
6717	1060
79689	0
219578	0
219557	0
26872	28
261729	156
79846	105
85865	277
9069	808
5218	149
8321	1712
7978	174
10142	958
1595	2110
401387	1
889	583
54467	1379
105375396	0
57798	736
30816	4
5189	419
84060	191
257415	290
1021	2260
54809	51
219285	55
253012	2
55610	309
799	0
7980	357
2792	1
2791	830
10282	302
1278	0
64921	342
8910	755
23089	1649
55607	466
5444	2
5446	0
5445	1367
51666	0
5166	56
1780	8
10165	629
401388	0
7979	605
1750	1
1749	0
57001	165
6863	0
440	502
4951	0
22853	442
168620	5
25851	440
25798	2232
55971	232
4885	0
222865	4
8295	1468
57154	745
402569	1
10552	2015
10095	2548
11333	2284
8896	620
100526740	0
26024	2
10898	568
9551	1910
285989	100
84124	231
23660	418
221786	172
79027	1011
100289187	15
221785	194
1577	12
100861540	0
1551	0
1576	0
64816	0
81392	0
89122	649
349149	2
563	23
7586	1371
7589	49
7551	525
10980	2038
4176	2731
9179	163
6878	1248
245812	215
255374	31
389541	578
55262	236
79690	43
221914	14
10734	104
352954	123
79037	47
29990	182
29992	3
55063	51
56257	843
221908	334
402573	8
81628	940
222950	33
3268	348
100316904	8
4034	330
101927655	0
26261	5
5118	75
64598	387
7036	41
51412	0
2783	3631
64599	1135
10248	466
2056	0
7455	0
2050	988
56996	312
7205	3229
51593	2032
402682	33
43	1
4584	0
10071	15
140453	0
81844	588
5054	15373
1174	1699
7425	1
375607	0
346606	0
8985	1832
10467	1102
24146	235
51024	1232
64792	543
136227	0
93408	0
1523	1547
10603	55
729597	8
100289561	85
79706	378
80228	1117
54784	137
222229	310
5439	979
100271927	16
548644	212
441273	11
10156	71
246721	22
100134938	12
100310812	0
222234	107
222235	20
10234	1510
58160	0
83787	761
222236	312
9512	1261
27000	448
5701	1770
375611	2
5649	2485
5001	310
375612	0
55904	1205
6733	815
54517	340
60561	301
222255	121
222256	4
6856	1709
10135	1567
168455	283
5294	7
5577	411
26959	743
10466	704
2845	1
11062	118
55973	627
5172	1
79872	518
1811	0
1738	1155
3912	3037
22798	10
4897	9
50640	479
168451	381
4189	255
154907	0
83943	195
54674	1
9732	69
11179	404
3475	539
286006	16
64418	312
154743	314
54329	0
5506	0
93986	104
29969	592
22797	20
26136	1990
858	789
857	1456
4233	6507
830	1689
7982	271
7472	0
136991	0
1080	3
83992	204
51691	582
56311	22
3751	0
23554	238
54556	156
79974	148
51384	0
10447	949
5803	5
10157	565
389549	1
93664	93
168433	0
378925	0
50833	0
6561	0
154865	9
4698	987
142685	1
442721	0
8976	905
23553	0
6677	0
730130	0
2861	49
154872	0
25913	393
2918	2
168850	281
79571	378
381	1585
29999	1
5078	0
27044	4184
64101	4
3952	0
55131	347
401399	0
3614	437
29923	296
55798	290
346653	27
84691	4
813	7467
611	1
64753	141
2318	6161
9296	2776
100130705	270
375616	435
3663	153
23534	1346
340348	30
6608	407
23382	385
57464	1163
100287482	20
4899	231
7328	2997
51530	357
23008	823
84928	464
136263	0
1358	16
51200	8735
93979	38
1357	0
95681	353
4232	2034
26958	288
114960	0
136259	0
4289	970
5420	2954
91584	2
54927	1352
60412	1423
136332	9
84912	607
231	6999
57016	10
441282	0
669	188
800	3844
340351	20
78996	384
55281	203
29062	190
346673	0
4850	394
23165	1334
647087	1372
26266	8
389558	2
767558	0
136319	0
1129	0
5764	136
9162	19
64764	973
100130880	0
6718	5
8805	404
136306	5
50617	34
155006	0
57670	325
92092	63
56829	844
79989	158
254048	289
51631	235
154791	5
100996928	0
346689	0
154790	0
28996	748
6916	13
64761	345
80853	108
84255	618
401409	0
23608	1353
27147	1177
90956	472
4708	943
673	128
51650	550
100507421	1205
55750	421
57189	490
494551	2
6742	1465
50831	1
50832	0
54429	7
136242	0
130075	0
23601	0
5726	0
8972	6
93432	12
136541	0
100463482	0
5645	0
5644	0
2051	0
55503	0
56302	0
135927	0
3792	0
135924	0
346517	0
5304	0
259285	0
259286	0
373156	1493
135932	122
835	457
1180	1
9715	41
7791	3631
2041	0
338398	0
259287	0
441294	0
285966	71
340307	0
9747	889
135948	0
26211	0
135946	0
393046	0
392138	0
346525	0
442361	0
135941	0
100128553	4
445328	52
402317	0
401427	2
100142659	0
346528	0
7984	209
135935	0
27010	119
26047	0
202865	0
8454	1310
2146	661
9601	3844
136051	85
155054	93
57541	263
8427	721
7988	168
100289678	138
27153	317
155061	381
84626	129
168544	2
23145	5
643641	214
155066	1234
653857	92
65999	1302
113763	528
5919	19559
29803	2689
285971	107
155038	0
168537	0
55303	0
474344	0
26157	6
170575	0
100527949	0
55340	0
28959	0
55365	0
26	0
3757	3
4846	2
285973	4
11194	551
9311	76
1020	652
6522	6927
10922	912
83590	964
116988	1626
2636	0
136371	0
392843	1
10061	1239
54480	1626
6604	468
51667	1124
349136	0
155051	0
6009	2615
51422	790
168391	1
63917	705
58508	1062
7516	132
57180	115
1804	0
22976	422
3361	0
3638	1910
2020	0
285888	0
155435	812
6469	0
389602	1
140545	42
64327	1011
64434	374
3110	20
9690	1841
10049	2084
5799	6
54892	1205
57488	2370
55112	513
7434	2
389831	1207
441308	0
169270	83
26260	372
157695	182
157697	242
9228	0
2055	659
9639	1264
9920	3982
9172	13
64478	0
79648	284
285	2
55326	1013
389610	6
1672	0
1671	0
1669	0
1667	0
728358	0
1668	0
1670	0
401447	0
645402	0
100131980	0
100289462	0
10407	0
245908	0
504180	0
503614	0
245910	0
100131608	0
100133251	0
503841	0
245909	0
140596	0
503618	0
653423	0
414325	0
55894	0
1673	0
100132396	0
392188	0
645836	0
157285	93
137075	30
9258	304
90459	368
79660	598
8658	1058
4482	160
203074	0
94137	4
203076	0
83595	0
54984	231
286046	38
66036	301
83650	1
83648	11
640	1
2626	0
252969	194
2222	5643
1508	12473
613210	0
613209	0
613211	0
245940	0
100133267	0
728957	0
392197	1
377630	1
85002	163
653333	25
91694	96
57604	0
10395	692
157773	59
137868	0
7991	2353
4481	0
26281	0
286097	102
51201	1563
29883	1699
137492	694
9108	42
6542	0
5157	0
57509	6
2267	0
5108	1760
427	1437
9	56
10	2
23362	3470
63898	718
55790	25
55174	495
4023	0
6570	0
526	2443
11178	0
2675	2
9046	0
23039	2098
10361	3
8822	3
2039	351
64760	597
79873	196
55806	30
80346	483
203190	0
6440	1
649	3988
9796	41
661	546
55124	0
23516	1596
5533	318
10174	1207
64236	612
541565	343
57805	1977
55909	309
1960	1
157310	0
23221	533
8795	2630
8794	128
8793	1
8797	111
91782	1004
203069	637
4017	8742
9583	1779
51312	1072
4824	145
137814	0
6781	0
10863	0
27299	0
8756	0
4741	0
4747	0
80005	1527
2796	50
54793	751
157313	491
64641	0
5520	979
665	3920
10687	1256
1808	1421
148	0
81551	0
23087	331
2185	79
1135	0
2053	280
1191	2178
51435	1615
55246	904
157570	370
55872	682
286133	0
389643	1
55140	447
5368	0
55893	1686
157574	36
7976	26
2137	770
55756	349
79618	93
23303	457
1846	858
51669	4077
23484	887
619373	1
10671	566
11030	1047
2961	577
100507341	0
2936	1037
7993	171
5516	1023
56154	0
29942	0
7486	248
3084	132
84750	124
84549	291
80185	177
79845	63
78986	0
137970	18
157855	4
80139	381
11160	1146
11212	798
25960	239
55290	224
80223	1779
137362	0
155	0
1978	1529
9070	724
6770	1
27257	435
9530	310
23259	874
84513	343
54904	948
137994	96
2260	1458
389649	0
6867	1650
59339	753
203100	1
83877	777
8754	7893
203102	7
8749	0
2515	0
3620	2
169355	0
56892	0
79698	0
6422	208
51125	1045
84296	281
137964	1254
157848	0
286	40
7994	665
10947	389
5327	201
3551	911
5423	220
27121	1
7419	1790
6575	420
114926	347
1142	0
8973	0
55145	200
81790	257
84376	467
2339	903
84197	11
138050	1693
340441	0
23514	468
1052	111
5591	5975
4173	2651
7336	903
79645	0
6591	0
492307	0
54212	2
137902	3
115294	848
9705	0
389658	0
9821	1485
2831	43
4986	0
51606	1413
8601	309
6917	1961
10434	1249
29088	812
64321	0
6101	12
114786	1
137695	446
96764	559
4067	486
6224	16252
4342	0
5324	26
79145	198
195814	0
5179	7
54928	1678
90362	100
137886	522
1581	0
6386	5581
8439	940
9760	1073
767	0
5862	1727
55636	130
157807	0
444	12007
286183	0
8836	525
7274	0
253943	1462
27319	0
9420	0
55156	773
9650	416
5150	151
85479	0
84675	0
1392	0
23212	394
137872	81
254778	14
4603	540
80124	435
56260	53
100533105	0
23678	8
157777	651
100129654	0
286187	2
10987	730
79848	333
10565	1195
57094	3
80243	0
116328	0
23213	17
81796	2
63978	0
10499	321
23471	5583
51110	335
389668	16
2138	0
9242	185
8989	65
9312	0
7013	452
157869	10
100130301	0
157506	970
27067	983
55284	504
